"ReviewPacketId","BusinessUnit","Owner","Pattern","Source","RiskLevel","ReviewStatus","WhyReview","WhatToReviewFirst","SuggestedNextAction","MatchingItems","Directories","Files","FindingCount","ConflictCount","PartialShareCount","DirectIdentityCount","DirectGroupCount","ExpandedMemberCount","MigrationReadiness","RelatedDataAreaCount"
"owner-review-0001","ID-E2673D1A42EE","ID-E2935BE59904","ID-8D64C5185490","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; permission-bearing security groups","access conflicts; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","12","3","9","0","45","0","5","3","8","Review","1"
"owner-review-0230","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-5ED59A408323","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0231","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-BA4E6D588C50","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0232","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-4D371D14AB94","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0233","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-76452C86846F","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0234","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-60950A2A2A63","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0235","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-A2A37FF0A695","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0236","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-5F9484CF717C","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0237","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-E680E05151E2","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0238","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-7FECD354DF8D","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0239","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-70FB31F02A62","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0240","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-B1058D7D6485","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0241","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-0597B876145C","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0242","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-B57A871EE2FE","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0243","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-5DBFAF2086BE","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0244","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-32DF28FED73E","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0245","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-C4B54FAA7584","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0246","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-311957C1E4BC","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0247","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-2DE62B2C37E4","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0248","ID-57D2DAACE60A","ID-2ECFB50A6780","ID-162CCC58CEA6","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","23","14","9","1","130","0","6","4","9","Review","1"
"owner-review-0249","ID-23B57BD664B9","ID-4183848330D5","ID-B9AB3C844B27","LabPlan","High","Blocked by scan gaps","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; incomplete collection evidence; permission-bearing security groups","resolve scan gaps; access conflicts; findings; permissioned groups; expanded members","Review collection gaps and rerun the scan before requesting final owner approval.","20","10","10","7","96","1","6","4","10","Blocked by scan gaps","1"
"owner-review-0250","ID-AC07B1D7FA12","ID-F3C489CA15AF","ID-804662DF218A","LabPlan","High","High priority review","high-priority access or migration risk; share-vs-file permission mismatch; migration or governance finding; permission-bearing security groups","access conflicts; findings; permissioned groups; expanded members","Confirm intended access with the owner, then resolve share-vs-file permission mismatches.","13","4","9","5","51","0","5","3","8","Review","1"
